,FileName,Class
215,FS_Lick9_FN_Lage.wav,Sound_Guitar
216,FS_Lick9_KN.wav,Sound_Guitar
217,FS_Lick9_KN_Lage.wav,Sound_Guitar
218,FS_Lick9_MN.wav,Sound_Guitar
219,FS_Lick9_MN_Lage.wav,Sound_Guitar
220,FS_NH_IV.wav,Sound_Guitar
221,FS_NH_IX.wav,Sound_Guitar
222,FS_NH_V.wav,Sound_Guitar
223,FS_NH_VII.wav,Sound_Guitar
224,FS_NH_XII.wav,Sound_Guitar
225,FS_V_vibrato_slow-fast.wav,Sound_Guitar
226,G53-40100-1111-00079.wav,Sound_Guitar
227,G53-40100-1111-157.wav,Sound_Guitar
228,G53-40100-1111-235.wav,Sound_Guitar
229,G53-41101-1111-00080.wav,Sound_Guitar
230,G53-41101-1111-158.wav,Sound_Guitar
231,G53-41101-1111-236.wav,Sound_Guitar
232,G53-42102-1111-00081.wav,Sound_Guitar
233,G53-42102-1111-159.wav,Sound_Guitar
234,G53-42102-1111-237.wav,Sound_Guitar
235,G53-43103-1111-00082.wav,Sound_Guitar
236,G53-43103-1111-160.wav,Sound_Guitar
237,G53-43103-1111-238.wav,Sound_Guitar
238,G53-44104-1111-00083.wav,Sound_Guitar
239,G53-44104-1111-161.wav,Sound_Guitar
240,G53-44104-1111-239.wav,Sound_Guitar
241,G53-45105-1111-00084.wav,Sound_Guitar
242,G53-45105-1111-162.wav,Sound_Guitar
243,G53-45105-1111-240.wav,Sound_Guitar
244,G53-45200-1111-00092.wav,Sound_Guitar
245,G53-45200-1111-170.wav,Sound_Guitar
246,G53-45200-1111-248.wav,Sound_Guitar
247,G53-46106-1111-00085.wav,Sound_Guitar
248,G53-46106-1111-163.wav,Sound_Guitar
249,G53-46106-1111-241.wav,Sound_Guitar
250,G53-46201-1111-00093.wav,Sound_Guitar
251,G53-46201-1111-171.wav,Sound_Guitar
252,G53-46201-1111-249.wav,Sound_Guitar
253,G53-47107-1111-00086.wav,Sound_Guitar
254,G53-47107-1111-164.wav,Sound_Guitar
255,G53-47107-1111-242.wav,Sound_Guitar
256,G53-47202-1111-00094.wav,Sound_Guitar
257,G53-47202-1111-172.wav,Sound_Guitar
258,G53-47202-1111-250.wav,Sound_Guitar
259,G53-48108-1111-00087.wav,Sound_Guitar
260,G53-48108-1111-165.wav,Sound_Guitar
261,G53-48108-1111-243.wav,Sound_Guitar
262,G53-48203-1111-00095.wav,Sound_Guitar
263,G53-48203-1111-173.wav,Sound_Guitar
264,G53-48203-1111-251.wav,Sound_Guitar
265,G53-49109-1111-00088.wav,Sound_Guitar
266,G53-49109-1111-166.wav,Sound_Guitar
267,G53-49109-1111-244.wav,Sound_Guitar
268,G53-49204-1111-00096.wav,Sound_Guitar
269,G53-49204-1111-174.wav,Sound_Guitar
270,G53-49204-1111-252.wav,Sound_Guitar
271,G53-50110-1111-00089.wav,Sound_Guitar
272,G53-50110-1111-167.wav,Sound_Guitar
273,G53-50110-1111-245.wav,Sound_Guitar
274,G53-50205-1111-00097.wav,Sound_Guitar
275,G53-50205-1111-175.wav,Sound_Guitar
276,G53-50205-1111-253.wav,Sound_Guitar
277,G53-50300-1111-00105.wav,Sound_Guitar
278,G53-50300-1111-183.wav,Sound_Guitar
279,G53-50300-1111-261.wav,Sound_Guitar
280,G53-51111-1111-00090.wav,Sound_Guitar
281,G53-51111-1111-168.wav,Sound_Guitar
282,G53-51111-1111-246.wav,Sound_Guitar
283,G53-51206-1111-00098.wav,Sound_Guitar
284,G53-51206-1111-176.wav,Sound_Guitar
285,G53-51206-1111-254.wav,Sound_Guitar
286,G53-51301-1111-00106.wav,Sound_Guitar
287,G53-51301-1111-184.wav,Sound_Guitar
288,G53-51301-1111-262.wav,Sound_Guitar
289,G53-52112-1111-00091.wav,Sound_Guitar
290,G53-52112-1111-169.wav,Sound_Guitar
291,G53-52112-1111-247.wav,Sound_Guitar
292,G53-52207-1111-00099.wav,Sound_Guitar
293,G53-52207-1111-177.wav,Sound_Guitar
294,G53-52207-1111-255.wav,Sound_Guitar
295,G53-52302-1111-00107.wav,Sound_Guitar
296,G53-52302-1111-185.wav,Sound_Guitar
297,G53-52302-1111-263.wav,Sound_Guitar
298,G53-53208-1111-00100.wav,Sound_Guitar
299,G53-53208-1111-178.wav,Sound_Guitar
300,G53-53208-1111-256.wav,Sound_Guitar
301,G53-53303-1111-00108.wav,Sound_Guitar
302,G53-53303-1111-186.wav,Sound_Guitar
303,G53-53303-1111-264.wav,Sound_Guitar
304,G53-54209-1111-00101.wav,Sound_Guitar
305,G53-54209-1111-179.wav,Sound_Guitar
306,G53-54209-1111-257.wav,Sound_Guitar
307,G53-54304-1111-00109.wav,Sound_Guitar
308,G53-54304-1111-187.wav,Sound_Guitar
309,G53-54304-1111-265.wav,Sound_Guitar
310,G53-55210-1111-00102.wav,Sound_Guitar
311,G53-55210-1111-180.wav,Sound_Guitar
312,G53-55210-1111-258.wav,Sound_Guitar
313,G53-55305-1111-00110.wav,Sound_Guitar
314,G53-55305-1111-188.wav,Sound_Guitar
315,G53-55305-1111-266.wav,Sound_Guitar
316,G53-55400-1111-00118.wav,Sound_Guitar
317,G53-55400-1111-196.wav,Sound_Guitar
318,G53-55400-1111-274.wav,Sound_Guitar
319,G53-56211-1111-00103.wav,Sound_Guitar
320,G53-56211-1111-181.wav,Sound_Guitar
321,G53-56211-1111-259.wav,Sound_Guitar
322,G53-56306-1111-00111.wav,Sound_Guitar
323,G53-56306-1111-189.wav,Sound_Guitar
324,G53-56306-1111-267.wav,Sound_Guitar
325,G53-56401-1111-00119.wav,Sound_Guitar
326,G53-56401-1111-197.wav,Sound_Guitar
327,G53-56401-1111-275.wav,Sound_Guitar
328,G53-57212-1111-00104.wav,Sound_Guitar
329,G53-57212-1111-182.wav,Sound_Guitar
330,G53-57212-1111-260.wav,Sound_Guitar
331,G53-57307-1111-00112.wav,Sound_Guitar
332,G53-57307-1111-190.wav,Sound_Guitar
333,G53-57307-1111-268.wav,Sound_Guitar
334,G53-57402-1111-00120.wav,Sound_Guitar
335,G53-57402-1111-198.wav,Sound_Guitar
336,G53-57402-1111-276.wav,Sound_Guitar
337,G53-58308-1111-00113.wav,Sound_Guitar
338,G53-58308-1111-191.wav,Sound_Guitar
339,G53-58308-1111-269.wav,Sound_Guitar
340,G53-58403-1111-00121.wav,Sound_Guitar
341,G53-58403-1111-199.wav,Sound_Guitar
342,G53-58403-1111-277.wav,Sound_Guitar
343,G53-59309-1111-00114.wav,Sound_Guitar
344,G53-59309-1111-192.wav,Sound_Guitar
345,G53-59309-1111-270.wav,Sound_Guitar
346,G53-59404-1111-00122.wav,Sound_Guitar
347,G53-59404-1111-200.wav,Sound_Guitar
348,G53-59404-1111-278.wav,Sound_Guitar
349,G53-59500-1111-00131.wav,Sound_Guitar
350,G53-59500-1111-209.wav,Sound_Guitar
351,G53-59500-1111-287.wav,Sound_Guitar
352,G53-60310-1111-00115.wav,Sound_Guitar
353,G53-60310-1111-193.wav,Sound_Guitar
354,G53-60310-1111-271.wav,Sound_Guitar
355,G53-60405-1111-00123.wav,Sound_Guitar
356,G53-60405-1111-201.wav,Sound_Guitar
357,G53-60405-1111-279.wav,Sound_Guitar
358,G53-60501-1111-00132.wav,Sound_Guitar
359,G53-60501-1111-210.wav,Sound_Guitar
360,G53-60501-1111-288.wav,Sound_Guitar
361,G53-61311-1111-00116.wav,Sound_Guitar
362,G53-61311-1111-194.wav,Sound_Guitar
363,G53-61311-1111-272.wav,Sound_Guitar
364,G53-61406-1111-00124.wav,Sound_Guitar
365,G53-61406-1111-202.wav,Sound_Guitar
366,G53-61406-1111-280.wav,Sound_Guitar
367,G53-61502-1111-00133.wav,Sound_Guitar
368,G53-61502-1111-211.wav,Sound_Guitar
369,G53-61502-1111-289.wav,Sound_Guitar
370,G53-62312-1111-00117.wav,Sound_Guitar
371,G53-62312-1111-195.wav,Sound_Guitar
372,G53-62312-1111-273.wav,Sound_Guitar
373,G53-62407-1111-00125.wav,Sound_Guitar
374,G53-62407-1111-203.wav,Sound_Guitar
375,G53-62407-1111-281.wav,Sound_Guitar
376,G53-62503-1111-00134.wav,Sound_Guitar
377,G53-62503-1111-212.wav,Sound_Guitar
378,G53-62503-1111-290.wav,Sound_Guitar
379,G53-63408-1111-00126.wav,Sound_Guitar
380,G53-63408-1111-204.wav,Sound_Guitar
381,G53-63408-1111-282.wav,Sound_Guitar
382,G53-63504-1111-00135.wav,Sound_Guitar
383,G53-63504-1111-213.wav,Sound_Guitar
384,G53-63504-1111-291.wav,Sound_Guitar
385,G53-64409-1111-00127.wav,Sound_Guitar
386,G53-64409-1111-205.wav,Sound_Guitar
387,G53-64409-1111-283.wav,Sound_Guitar
388,G53-64505-1111-00136.wav,Sound_Guitar
389,G53-64505-1111-214.wav,Sound_Guitar
390,G53-64505-1111-292.wav,Sound_Guitar
391,G53-64600-1111-00144.wav,Sound_Guitar
392,G53-64600-1111-222.wav,Sound_Guitar
393,G53-64600-1111-300.wav,Sound_Guitar
394,G53-65410-1111-00128.wav,Sound_Guitar
395,G53-65410-1111-206.wav,Sound_Guitar
396,G53-65410-1111-284.wav,Sound_Guitar
397,G53-65506-1111-00137.wav,Sound_Guitar
398,G53-65506-1111-215.wav,Sound_Guitar
399,G53-65506-1111-293.wav,Sound_Guitar
400,G53-65601-1111-00145.wav,Sound_Guitar
401,G53-65601-1111-223.wav,Sound_Guitar
402,G53-65601-1111-301.wav,Sound_Guitar
403,G53-66411-1111-00129.wav,Sound_Guitar
404,G53-66411-1111-207.wav,Sound_Guitar
405,G53-66411-1111-285.wav,Sound_Guitar
406,G53-66507-1111-00138.wav,Sound_Guitar
407,G53-66507-1111-216.wav,Sound_Guitar
408,G53-66507-1111-294.wav,Sound_Guitar
409,G53-66602-1111-00146.wav,Sound_Guitar
410,G53-66602-1111-224.wav,Sound_Guitar
411,G53-66602-1111-302.wav,Sound_Guitar
412,G53-67412-1111-00130.wav,Sound_Guitar
413,G53-67412-1111-208.wav,Sound_Guitar
414,G53-67412-1111-286.wav,Sound_Guitar
415,G53-67508-1111-00139.wav,Sound_Guitar
416,G53-67508-1111-217.wav,Sound_Guitar
417,G53-67508-1111-295.wav,Sound_Guitar
418,G53-67603-1111-00147.wav,Sound_Guitar
419,G53-67603-1111-225.wav,Sound_Guitar
420,G53-67603-1111-303.wav,Sound_Guitar
421,G53-68509-1111-00140.wav,Sound_Guitar
422,G53-68509-1111-218.wav,Sound_Guitar
423,G53-68509-1111-296.wav,Sound_Guitar
424,G53-68604-1111-00148.wav,Sound_Guitar
425,G53-68604-1111-226.wav,Sound_Guitar
426,G53-68604-1111-304.wav,Sound_Guitar
427,G53-69510-1111-00141.wav,Sound_Guitar
428,G53-69510-1111-219.wav,Sound_Guitar
429,G53-69510-1111-297.wav,Sound_Guitar
430,G53-69605-1111-00149.wav,Sound_Guitar
431,G53-69605-1111-227.wav,Sound_Guitar
432,G53-69605-1111-305.wav,Sound_Guitar
433,G53-70511-1111-00142.wav,Sound_Guitar
434,G53-70511-1111-220.wav,Sound_Guitar
435,G53-70511-1111-298.wav,Sound_Guitar
436,G53-70606-1111-00150.wav,Sound_Guitar
437,G53-70606-1111-228.wav,Sound_Guitar
438,G53-70606-1111-306.wav,Sound_Guitar
439,G53-71512-1111-00143.wav,Sound_Guitar
440,G53-71512-1111-221.wav,Sound_Guitar
441,G53-71512-1111-299.wav,Sound_Guitar
442,G53-71607-1111-00151.wav,Sound_Guitar
443,G53-71607-1111-229.wav,Sound_Guitar
444,G53-71607-1111-307.wav,Sound_Guitar
445,G53-72608-1111-00152.wav,Sound_Guitar
446,G53-72608-1111-230.wav,Sound_Guitar
447,G53-72608-1111-308.wav,Sound_Guitar
448,G53-73609-1111-00153.wav,Sound_Guitar
449,G53-73609-1111-231.wav,Sound_Guitar
450,G53-73609-1111-309.wav,Sound_Guitar
451,G53-74610-1111-00154.wav,Sound_Guitar
452,G53-74610-1111-232.wav,Sound_Guitar
453,G53-74610-1111-310.wav,Sound_Guitar
454,G53-75611-1111-00155.wav,Sound_Guitar
455,G53-75611-1111-233.wav,Sound_Guitar
456,G53-75611-1111-311.wav,Sound_Guitar
457,G53-76612-1111-00156.wav,Sound_Guitar
458,G53-76612-1111-234.wav,Sound_Guitar
459,G53-76612-1111-312.wav,Sound_Guitar
460,jazz_1_160BPM.wav,Sound_Guitar
461,jazz_1_180BPM.wav,Sound_Guitar
462,jazz_2_170BPM.wav,Sound_Guitar
463,jazz_2_200BPM.wav,Sound_Guitar
464,jazz_3_120BPM.wav,Sound_Guitar
465,jazz_3_140BPM.wav,Sound_Guitar
466,jazz_4_70BPM.wav,Sound_Guitar
467,jazz_4_88BPM.wav,Sound_Guitar
468,jazz_5_100BPM.wav,Sound_Guitar
469,jazz_5_80BPM.wav,Sound_Guitar
470,jazz_6_150BPM.wav,Sound_Guitar
471,jazz_6_180BPM.wav,Sound_Guitar
472,jazz_7_140BPM.wav,Sound_Guitar
473,jazz_7_180BPM.wav,Sound_Guitar
474,jazz_8_110BPM.wav,Sound_Guitar
475,jazz_8_120BPM.wav,Sound_Guitar
476,latin_1_160BPM.wav,Sound_Guitar
477,latin_1_200BPM.wav,Sound_Guitar
478,latin_2_100BPM.wav,Sound_Guitar
479,latin_2_120BPM.wav,Sound_Guitar
480,latin_3_100BPM.wav,Sound_Guitar
481,latin_3_120BPM.wav,Sound_Guitar
482,latin_4_130BPM.wav,Sound_Guitar
483,latin_4_160BPM.wav,Sound_Guitar
484,latin_5_140BPM.wav,Sound_Guitar
485,latin_5_180BPM.wav,Sound_Guitar
486,latin_6_120BPM.wav,Sound_Guitar
487,latin_6_140BPM.wav,Sound_Guitar
488,latin_7_130BPM.wav,Sound_Guitar
489,latin_7_150BPM.wav,Sound_Guitar
490,latin_8_160BPM.wav,Sound_Guitar
491,latin_8_180BPM.wav,Sound_Guitar
492,LP_A_fret_0-20.wav,Sound_Guitar
493,LP_A_muted5.wav,Sound_Guitar
494,LP_B_fret_0-20.wav,Sound_Guitar
495,LP_B_muted5.wav,Sound_Guitar
496,LP_DN_III_VIII_XIV.wav,Sound_Guitar
497,LP_D_fret_0-20.wav,Sound_Guitar
498,LP_D_muted5.wav,Sound_Guitar
499,LP_E1_fret_0-20.wav,Sound_Guitar
500,LP_E1_muted5.wav,Sound_Guitar
501,LP_E_fret_0-20.wav,Sound_Guitar
502,LP_E_muted5.wav,Sound_Guitar
503,LP_G_fret_0-20.wav,Sound_Guitar
504,LP_G_muted5.wav,Sound_Guitar
505,LP_G_V_bending.wav,Sound_Guitar
506,LP_G_V_slide.wav,Sound_Guitar
507,LP_Lick10_FN.wav,Sound_Guitar
508,LP_Lick10_KN.wav,Sound_Guitar
509,LP_Lick10_MN.wav,Sound_Guitar
510,LP_Lick11_FN.wav,Sound_Guitar
511,LP_Lick11_KN.wav,Sound_Guitar
512,LP_Lick11_MN.wav,Sound_Guitar
513,LP_Lick12_FN.wav,Sound_Guitar
514,LP_Lick12_KN.wav,Sound_Guitar
515,LP_Lick12_MN.wav,Sound_Guitar
516,LP_Lick1_FN.wav,Sound_Guitar
517,LP_Lick1_FN_Lage.wav,Sound_Guitar
518,LP_Lick1_FVSDN.wav,Sound_Guitar
519,LP_Lick1_KN.wav,Sound_Guitar
520,LP_Lick1_KVSDN.wav,Sound_Guitar
521,LP_Lick1_MN.wav,Sound_Guitar
522,LP_Lick1_MVSDN.wav,Sound_Guitar
523,LP_Lick2_FN.wav,Sound_Guitar
524,LP_Lick2_FVSH.wav,Sound_Guitar
525,LP_Lick2_KN.wav,Sound_Guitar
526,LP_Lick2_KN_Lage.wav,Sound_Guitar
527,LP_Lick2_KVSH.wav,Sound_Guitar
528,LP_Lick2_MN.wav,Sound_Guitar
529,LP_Lick2_MVSH.wav,Sound_Guitar
530,LP_Lick3_FN.wav,Sound_Guitar
531,LP_Lick3_FSBDN.wav,Sound_Guitar
532,LP_Lick3_KN.wav,Sound_Guitar
533,LP_Lick3_KSBDN.wav,Sound_Guitar
534,LP_Lick3_MN.wav,Sound_Guitar
535,LP_Lick3_MN_Lage.wav,Sound_Guitar
536,LP_Lick3_MSBDN.wav,Sound_Guitar
537,LP_Lick4_FBSH.wav,Sound_Guitar
538,LP_Lick4_FN.wav,Sound_Guitar
539,LP_Lick4_FN_Lage2.wav,Sound_Guitar
540,LP_Lick4_KBSH.wav,Sound_Guitar
541,LP_Lick4_KN.wav,Sound_Guitar
542,LP_Lick4_MBSH.wav,Sound_Guitar
543,LP_Lick4_MN.wav,Sound_Guitar
544,LP_Lick5_FBVDN.wav,Sound_Guitar
545,LP_Lick5_FN.wav,Sound_Guitar
546,LP_Lick5_KBVDN.wav,Sound_Guitar
547,LP_Lick5_KN.wav,Sound_Guitar
548,LP_Lick5_KN_Lage2.wav,Sound_Guitar
